Daily_Flushes,Flush_Volume,Membrane_Flux,Velocity_Crossflow,Pressure_Membrane,Fill_Fraction_GAC_Column,UF_GAC_N_P_Removal,Clinoptilolite_Cost,Polonite_Cost,Clinoptilolite_Capacity,Polonite_Capacity,N_Content_Protein,N_P_Excretion,N_Urine,P_Content_A_Protein,P_Content_V_Protein,P_Urine,Seperation_Efficiency,Density_GAC,Lifetime_GAC,Power_Required_Treatment_EC,Current_EC,Power_Stirrer,Flowrate_Discharge,Pump_UF_Lifetime,Membrane_UF_Lifetime,Switch_Lifetime,Valve_UF_Lifetime,Electrode_EC_Lifetime,Stirrer_Lifetime,U_Pump_Misc_Lifetime,Discount_Rate,U_Pump_UF,U_Valve_UF,U_Tank_UF,U_Switch,UF_Material_Costs,GAC_Material_Costs,U_Stirrer_EC,U_Electrode_EC,EC_Material_Costs,US_Initial_Unit_Cost_Controls,InCountry_Initial_Unit_Cost_Controls,Controls_Material_Costs,U_Pump_Misc,Misc_Material_Costs,U_Media_GAC,Monthly_Work_Days,Construction_Time,Maintenance_Frequency,Maintenance_Time
4.736322531,9.855208496,169.7042355,3.861998957,2.550013012,0.750086574,0.472159746,1.048459152,1.397886406,9.777400389,9.601278246,0.185152329,0.998304575,0.861767469,0.037024271,0.030266731,0.6481339,0.859784229,419.9506564,11705.98,5.83511342,4.262078724,24.35142643,14.64848171,9.394746147,3.104056816,10.52470639,4.251569332,1.932848166,3.973556062,9.612651122,0.044465374,184.5042694,100.0974585,545.949707,116.234429,1447.254294,803.4503699,145.7667317,103.0077618,674.2557646,612.6631122,960.808842,1573.471954,173.9064299,2308.460574,2.881312014,24.43944312,2.701892207,1.263921761,0.787359271
3.39746121,6.834561139,124.4333693,5.294704556,2.350615499,0.838014242,0.304844764,1.095423908,1.338871494,10.41672811,10.35861976,0.179846392,0.999041265,0.83984204,0.021259017,0.016144412,0.657188616,0.87204909,456.1459761,10537.25444,5.881792816,4.143049393,18.25787492,12.56327622,9.301679455,3.135394412,9.188285664,3.051149826,1.960603928,5.349061791,10.10386934,0.031777663,192.5333279,99.46624817,570.8126207,109.1318073,1449.500954,830.9879344,142.9259347,97.06623546,739.66045,537.7586566,963.7807905,1501.539447,179.4861872,2125.729401,2.898388955,23.00197711,3.036452775,1.738277193,0.666333282
4.317607349,6.446420998,158.9307584,4.089022518,1.476148916,0.753969572,0.334025917,1.002546656,1.415555739,9.948881716,10.35156724,0.166058174,0.993655384,0.837822924,0.034005952,0.005627391,0.713343337,0.897724817,496.6728396,9136.973206,5.680951889,4.386105156,28.37082698,12.45635147,11.61998302,2.946348589,8.411106831,5.241552678,1.883243856,7.181945296,10.17476353,0.040779585,195.4799012,100.4446569,572.7630714,113.2503465,1458.46004,895.7230398,150.0322054,99.65713737,682.5685588,583.7163331,1027.524635,1611.240968,165.1283125,2239.115405,3.134096454,20.58257926,3.420525175,1.780230992,0.649490959
2.807787194,6.779788917,156.641491,4.573477195,1.278232177,0.838578604,0.426399069,1.161250391,1.407697047,9.623247739,9.972278257,0.140722332,0.998564574,0.841045995,0.034019567,0.010904575,0.65684438,0.863282481,455.7747619,8632.751308,6.368534437,5.485835806,23.7692434,13.9801277,10.65659697,3.038200858,9.399687395,6.128845176,1.963692938,4.432975552,9.219564398,0.059633054,155.6103677,100.8904175,522.3095228,105.514217,1472.981745,823.4398761,155.0042842,102.1890713,709.5648601,609.8918666,918.5217996,1528.413666,169.8773894,2310.478491,3.92178539,21.02821087,3.623377932,1.644593059,0.363046257
5.885572607,8.681966335,115.1986067,3.996495642,1.264572245,0.753164491,0.304608551,1.088233258,1.424040002,10.37951962,10.41990204,0.183469833,0.993128503,0.824759843,0.035298667,0.015252257,0.681119324,0.879948635,441.351672,10250.06332,5.774839235,4.842719968,19.59381251,14.30209573,12.25195166,3.079193873,9.183750424,6.97962646,1.915629334,4.745233683,9.9687477,0.042177153,170.2023975,97.70394267,514.3943813,106.3673986,1460.537901,840.3188225,147.6112457,101.0365218,756.6722312,582.8348879,932.7205194,1515.555407,170.9403559,2168.461997,1.933402959,24.94353247,3.616240062,1.649212977,0.298171551
3.948728372,6.696874858,130.0785613,4.523225175,2.977010079,0.838175819,0.415525935,1.168835013,1.333028958,10.39285097,10.36383252,0.175691271,0.99100989,0.865136286,0.02221803,0.011540798,0.630587051,0.892745012,414.7956151,8370.756708,5.778030313,6.577167554,23.99598036,8.958612944,10.45925242,2.997726124,10.18250153,4.273663945,1.912431132,4.438897425,9.771879557,0.039617559,157.849798,93.25318251,565.7595031,108.5814618,1508.164922,811.0558269,154.8826667,101.3560476,733.2111139,605.6087014,987.1145093,1592.723211,180.3752998,2353.014675,3.948391752,22.18768475,3.990076354,1.309827399,0.783961025
4.848829513,7.016716057,129.2816345,4.66227374,2.192851739,0.829834515,0.453511328,1.032606841,1.431622886,9.510528191,9.549181974,0.142337937,0.993288505,0.794391596,0.01362717,0.024798679,0.732325633,0.875913585,477.8862032,11000.27075,5.717795704,7.339677017,20.2283835,13.52015734,11.08937878,2.922536809,8.743957179,6.510324514,1.974157576,6.259262534,9.631511012,0.045943022,190.8787307,94.93835225,533.1004039,110.5985822,1476.82832,844.4991728,148.6301998,104.4104846,721.5443098,601.8327894,1006.310996,1608.143786,178.069955,2181.920368,3.026438463,22.75183507,2.89522955,1.950517716,0.647944589
6.664644389,9.508702498,151.8179724,3.974369337,1.989996353,0.751212813,0.399707829,1.074447858,1.376288803,9.598761498,10.00818511,0.159381868,0.99207327,0.910241399,0.014930414,0.023632497,0.655514017,0.884800635,482.234471,10844.42169,5.892687636,7.683389087,28.67756861,11.92891887,11.5023093,2.897083943,10.48139914,5.761019099,2.018419828,3.844857287,10.06355591,0.056402507,191.5119201,101.9120702,515.654407,109.3626916,1451.085722,834.6476304,156.1052686,97.32884647,723.0539366,534.0977647,941.048749,1475.146514,167.4026581,2135.6888,2.69437663,20.46867516,2.683616195,1.112127889,0.688664495
5.806250485,6.934071355,131.4674186,4.737397466,1.63467431,0.78093415,0.430243822,1.05749735,1.278826454,9.969752672,10.11186924,0.185379725,0.994328738,0.838260993,0.0278675,0.025169112,0.716529844,0.808932764,435.0245703,7684.510937,5.961350045,4.692751471,20.36479454,14.73658734,8.942879435,3.015846714,10.44824918,5.72504325,1.906322197,6.289416009,10.08214809,0.05345434,159.8261221,101.4829501,579.6175632,114.9106132,1457.541489,847.6600653,150.7554956,99.30561843,678.5776269,591.5496356,974.655173,1566.204809,173.8376543,2099.566908,2.34772555,23.8768964,2.206100606,1.938727174,0.421114583
1.830200565,9.774834633,132.6201702,4.425198063,1.452633316,0.794951948,0.391737277,1.090966464,1.443656384,9.66853472,9.694752517,0.149918242,0.99383983,0.79307718,0.02101836,0.012780435,0.64101126,0.831160141,446.9296969,8639.839309,5.795581588,5.313290794,24.70733696,9.724722026,9.557270178,3.157323716,9.070570148,5.820197337,1.953231003,6.512075004,9.704142542,0.042827658,162.9873655,97.77952787,588.7672765,108.686626,1524.943736,841.0797337,140.5454449,103.7196077,692.3656476,604.9708711,997.9699748,1602.940846,177.4709379,2254.519567,3.089593666,24.6061934,2.758421651,1.58321276,0.991859269
5.555322079,7.814604306,138.8562072,3.728027776,2.487731787,0.800980855,0.493536984,1.076873271,1.400785153,10.41138673,9.881880233,0.15922299,0.992527969,0.900963038,0.021204857,0.004068917,0.680911985,0.856073702,427.2361819,9193.566877,5.682177392,4.098366393,26.01480621,13.58412784,11.57585303,3.018921439,10.72062434,5.162403825,2.007242177,2.577822109,9.676418013,0.053197059,197.2031161,95.3942041,571.8953375,109.1283963,1517.953459,839.0033985,154.5307491,95.9501759,692.8708748,598.185509,938.9459832,1537.131492,175.6629911,2051.036043,3.838674386,22.4025514,2.58857189,1.19601581,0.609410051
6.433769867,8.83544601,128.9483522,4.437299797,1.061631063,0.808871543,0.371425305,0.998670267,1.414357012,10.30548712,10.74585461,0.185962854,0.991236925,0.923914795,0.019618528,0.003799586,0.666782443,0.850632605,422.2157247,12287.89103,6.105321393,7.253810229,26.79414884,9.121534061,10.9778267,2.790535441,9.606944273,6.57007049,2.072867206,4.486553205,10.08001031,0.048052947,195.0649918,98.91645342,517.2141533,107.8781822,1523.331347,821.3599478,152.6665154,97.97604714,734.3940637,550.1150238,1061.917637,1612.032661,167.2329011,2290.619614,2.754066006,24.76449399,3.798009363,1.867599061,0.817708283
4.221467078,6.739594268,142.5355731,3.807811386,0.501341905,0.773012664,0.445107541,1.063030267,1.358465177,10.1338628,10.21719578,0.137176408,0.996899435,0.843237957,0.014025326,0.007736469,0.646492407,0.862279306,416.2751267,7364.995146,5.747829862,4.140648157,27.06379289,15.12193656,9.010293254,3.062994946,12.22596495,4.708815172,2.051149588,5.524297491,9.640036638,0.040887604,161.3060837,99.0804496,573.9330395,106.6647877,1425.363599,835.86908,151.4113572,101.8626886,708.5020111,593.8003467,961.1164063,1554.916753,180.7456739,2220.444064,3.717534103,20.79875535,2.559092164,1.220818077,0.913546202
4.038569056,8.549997575,129.4316371,5.274068986,2.582317332,0.794865581,0.303255102,1.074489989,1.452778319,10.61350657,10.00090478,0.178668331,0.991747706,0.844230161,0.00680589,0.003455379,0.682407952,0.840815994,465.3127463,8544.059342,6.258606797,4.362077108,27.35656975,14.01283922,11.79102639,2.991248742,11.6536101,5.180621413,2.01788781,3.795401197,10.25142636,0.038713806,186.0859619,99.20458548,534.3618958,101.5960022,1451.639498,829.4233369,149.0524026,96.02945241,746.287872,562.9727438,932.1115024,1495.084246,187.0417794,2183.76215,3.379074239,21.14786471,2.060056595,1.627052199,0.311479274
3.462895336,9.308331633,114.5291404,5.487669321,1.415443885,0.806845651,0.486007829,0.993072697,1.318520937,10.60504278,9.984713476,0.170979279,0.995262111,0.876661037,0.015353636,0.014081169,0.625590787,0.873794541,408.7000613,5860.168228,5.978116207,5.911602012,20.78757921,11.60334856,10.83936285,2.831095013,8.433933731,6.121575745,1.907400156,5.471277179,10.20697481,0.038798374,199.5909487,108.564157,546.216218,109.8099872,1546.94311,858.5779481,151.545834,104.2600841,681.3879613,598.46739,953.7543359,1552.221726,170.347933,2185.040354,1.873349226,21.81993819,3.060161074,1.22158897,0.768186568
1.807176965,7.1193507,166.8329596,4.355722942,2.474666677,0.776929649,0.317331638,1.005600013,1.460718392,10.21117209,10.28531483,0.169876141,0.998478956,0.882389235,0.0235471,0.006812626,0.698707237,0.832434783,418.5800431,5745.379716,6.02114212,4.517231172,18.18227994,9.554765629,10.13033417,2.865337072,10.59993342,4.227916218,1.999491944,4.618932335,9.431916695,0.05975254,199.0653888,97.64671243,549.6402148,99.91605464,1522.958565,889.263438,162.4750795,99.02562116,699.9286011,591.8044151,976.8809128,1568.685328,171.2569324,2189.49692,1.509826566,22.80040743,2.716976986,1.284865425,0.784158426
2.491754962,8.600705356,159.2665308,4.636858732,1.116403348,0.788029516,0.422506388,1.15473006,1.346461029,9.437491071,10.1835816,0.15038186,0.996255827,0.873682357,0.021661142,0.015811303,0.699712437,0.879166466,407.2847605,10891.53612,6.191721077,7.251609696,24.21219169,11.30513937,10.54071594,3.132497776,8.457632101,4.712533899,1.939093091,4.354146614,10.24773181,0.052276218,177.2796988,100.2746825,545.6994936,104.0152834,1449.731674,800.8256665,160.1910737,102.2362241,732.7633495,581.4404276,951.3525399,1532.792967,184.4503312,2117.926426,1.984513672,20.52933316,2.286708524,1.185247853,0.255647037
3.072345524,8.733272086,141.9705945,5.455501114,2.754056666,0.796179244,0.494715389,1.100853169,1.330804938,10.43622535,10.30360695,0.173263206,0.991536732,0.837456551,0.037969721,0.018161643,0.622487838,0.810441258,480.7452826,9436.454952,6.137623396,7.071450718,25.78875003,13.28919869,10.07170154,3.170476725,9.895478256,5.919611608,2.042105464,6.874149893,9.364454772,0.049653278,152.8386814,95.44155614,556.3887666,104.7811488,1511.391815,848.4712233,146.0790762,92.68314918,765.3352402,603.8234783,996.2412403,1600.064719,169.8642842,2158.059992,1.865677526,21.95509839,2.763845045,1.406050551,0.893146943
5.291223715,8.285707671,163.8562425,4.024223037,2.294898625,0.830516787,0.48050779,1.143509296,1.333878303,9.891265729,9.566088189,0.153441429,0.999872874,0.882035657,0.029984287,0.022670739,0.636647144,0.86203769,465.2630912,9225.108078,5.654333537,6.52332618,18.99202264,11.43827428,10.39250173,3.07764577,10.2708506,5.328882315,1.897964963,6.831034463,9.715973084,0.058498549,156.9638875,97.10852465,557.7428525,99.69079255,1457.210457,838.5012053,151.5949658,101.3182731,716.9320642,603.6217957,1024.737739,1628.359534,167.4977272,2255.943963,3.510739604,23.67888588,2.520349241,1.120880718,0.801963822
6.457632552,7.524212212,141.0897661,3.51924234,2.165535324,0.797783369,0.328771902,1.043143731,1.3536045,9.987540852,10.0552393,0.148296096,0.999666885,0.815208775,0.0296651,0.015976682,0.648916355,0.853674166,454.3611976,9890.107709,5.848968984,5.872703699,26.83278524,14.15370078,9.016671875,3.049095943,9.563409803,4.498611709,2.039309293,5.474917974,9.558512704,0.036235206,156.3174333,102.3889249,579.1597974,112.346625,1382.46147,902.3672187,158.4072277,98.14768326,717.0565086,547.9037393,1021.775823,1569.679563,186.2351647,2168.181132,2.553946978,21.5591628,2.153624722,1.711795222,0.841902047
5.923579399,9.01169722,148.5760269,4.712668756,2.030862716,0.791169137,0.359922077,1.15080228,1.43325043,10.59457704,10.89396346,0.172645765,0.996877748,0.845585163,0.012323469,0.017477501,0.687217002,0.827537088,402.1742221,9375.524334,6.173764354,5.674210038,27.15482555,10.44398599,9.647359153,3.002563436,8.13029522,4.409667903,2.015184984,5.654463105,10.43947347,0.044317544,173.7160058,103.5552024,557.0142978,118.15956,1546.66503,872.1243366,161.2713978,99.449013,722.855321,600.7640233,956.4862563,1557.25028,182.0825932,2323.009108,3.041704509,22.35340952,3.567072107,1.604294965,0.876017055
3.275876199,6.209402626,154.4649031,5.169589655,1.854357358,0.7851908,0.460642391,1.101194322,1.392280836,9.875631796,10.30077403,0.182553589,0.994174203,0.871376744,0.017647804,0.006671114,0.669780075,0.835350833,435.3630836,6159.209824,6.263353166,6.871468668,23.45632506,15.37061886,8.76987778,3.112194974,9.765841254,4.666834294,2.019771123,5.782357259,10.12034346,0.052125897,170.7579957,101.4787167,534.1433474,106.340953,1515.260726,852.425761,136.5546234,101.9099934,726.702649,575.8093689,982.4276764,1558.237045,162.5460268,2171.411517,2.144105846,22.28639562,2.432298863,1.251891527,0.93533364
2.089070006,6.539237972,166.6557631,4.38198226,2.138085672,0.830767082,0.367850621,1.074829331,1.326780647,10.2242757,10.25725448,0.169742534,0.991374093,0.886104313,0.020987166,0.012622844,0.694559568,0.843575888,486.9128133,11226.97785,5.703819702,6.679489282,22.10763154,12.81666394,11.14723785,2.897819412,11.69157498,3.129484841,2.024596972,4.735669314,10.34418334,0.047076311,185.9386594,104.0005962,580.3038399,111.8907684,1492.899077,814.7355419,156.7104815,106.0072629,728.058213,580.0775332,958.7584339,1538.835967,182.9127393,2289.208308,2.996770822,23.27763043,3.454655776,1.846159151,0.460427721
1.944759108,7.315208259,128.9114426,5.189120652,2.216510911,0.760823077,0.413613254,1.0278841,1.418769662,9.60749597,10.14579955,0.146237996,0.994367284,0.853941717,0.008920466,0.006999108,0.685873809,0.840150019,444.1752596,7945.967205,6.342737539,4.608459954,20.87880089,13.72633695,11.65277543,3.051888564,10.78573941,4.932530776,1.963123171,4.711675743,9.913275698,0.037843309,161.5983144,99.10701275,586.1950039,107.3043388,1542.108772,856.618243,149.7389375,99.57816459,725.4678779,564.7052658,964.9244829,1529.629749,168.8653419,2251.039503,3.72994471,22.0330753,2.227405906,1.250403649,0.683911235
5.87969526,9.827832742,137.7035069,4.205224755,1.74890274,0.804909334,0.434079848,1.08319807,1.270178103,10.65702002,9.337868234,0.187511898,0.991993946,0.83725599,0.029815261,0.015010121,0.654938829,0.892603616,435.1721298,12461.72094,5.725899028,4.919591654,24.84204737,14.61061161,11.64383668,3.082095636,10.88438868,5.882865366,2.1817463,3.781897136,10.63583956,0.032232044,181.9093893,96.53002218,566.830741,110.8982782,1435.006184,822.5549261,149.8375004,104.062021,712.1731539,535.587998,1041.167241,1576.755239,164.0156345,2131.327552,2.213313881,24.11840006,2.460199202,1.080793886,0.902218851
6.313325562,8.955732285,127.2731545,3.706781135,3.288176777,0.835972771,0.497326177,1.022765006,1.299210997,9.742298429,10.90041052,0.136918329,0.996976468,0.829892201,0.01195879,0.01863782,0.662108144,0.866265277,488.5394999,5469.883556,6.154675933,5.792776526,20.757319,8.231438053,8.405092301,2.995212785,11.30263471,4.76761956,1.977296686,4.138446498,9.803414903,0.037951796,167.9361824,97.2715303,540.8891919,106.7704808,1415.164487,874.1392041,149.4988055,94.90480482,682.0863016,569.1719162,961.6916011,1530.863517,169.4490701,2349.820778,3.255536732,21.84936924,2.967577734,1.361613695,0.467143585
1.295287745,8.619710502,122.480416,4.553290917,1.199321163,0.841155022,0.305702678,1.040181729,1.450506641,9.896360272,9.970272386,0.167520496,0.992907546,0.807670504,0.038471626,0.011831352,0.635566438,0.846354002,442.8337347,10313.61681,5.808893554,5.563372958,22.2613638,9.248452688,11.34960931,3.23610602,8.965744663,4.575046343,2.074187161,4.883799325,9.399354151,0.050300945,198.2090431,105.8802055,564.1368776,107.5993878,1417.299235,828.5474095,153.193175,99.49348111,716.7609658,580.3249793,987.2373863,1567.562366,182.4774635,2254.756005,2.482682136,24.18305202,2.745277454,1.767182592,0.963637851
4.871391278,7.238495865,148.3894067,4.304296827,2.060119266,0.840549183,0.492223991,1.120440013,1.306472542,10.05284223,9.866379636,0.18371238,0.991571625,0.797571706,0.019060237,0.014565301,0.641861154,0.825532482,409.5891377,7756.951578,5.799939038,6.405234721,28.24653956,10.7388359,9.787946325,3.018762726,9.82651818,4.400687036,1.893839253,4.727939074,10.51451337,0.036591693,151.2216268,96.09250784,553.1337262,119.8996783,1446.46567,854.3330813,159.1344085,96.30085174,750.003315,576.0339677,1008.420323,1584.45429,178.6898133,2305.24762,3.102449561,21.94841699,2.07576575,1.115536437,0.737352522
4.643762333,8.171478265,114.0188851,4.697817604,1.292072786,0.772824749,0.30276944,1.099294062,1.475427562,9.520509589,10.15627104,0.150292156,0.992565015,0.858365417,0.0203542,0.006165402,0.648039741,0.860196635,453.3684198,11668.65238,5.760354349,4.31936195,27.41542017,13.0207891,10.0413523,2.783120576,9.6704547,5.672293733,2.090607149,4.647502156,10.56974938,0.034629521,151.695998,94.09561255,554.2558918,110.8684431,1472.850106,853.863899,144.6293527,99.97807886,712.4395299,553.6273505,924.6571205,1478.284471,185.0789948,2322.260324,2.148341735,23.97038514,2.581838203,1.619469216,0.928377646
4.252938054,8.395214691,114.1736235,3.619609087,1.625643781,0.790891864,0.418065813,1.011041885,1.418957244,9.575757448,9.994031448,0.181037012,0.997251984,0.79917722,0.037606274,0.012812336,0.686010957,0.870251194,491.5821033,9451.317419,6.308323005,4.192367434,25.70138884,8.843822162,9.053035285,2.791829365,8.88244529,3.764198261,1.863231544,4.004677972,10.07475099,0.037910043,160.7261642,100.9803162,541.0337554,111.6402626,1474.20832,828.2326076,149.6729771,94.23448055,736.9637916,619.3687203,918.0564339,1537.425154,178.0075553,2264.117759,1.214656425,20.94335978,3.65527815,1.555255135,0.859453283
4.259564703,7.71699564,136.3877618,4.482276988,2.695735972,0.802364898,0.325933513,1.037729004,1.343530548,10.32845248,10.19749839,0.164138271,0.998959745,0.877726087,0.043101405,0.014873637,0.707033104,0.841540361,493.5578918,9148.1132,5.752078227,6.037772955,20.93314347,9.719430761,11.31009886,3.141592654,8.16673924,6.01825923,1.914179502,5.758768818,10.14533127,0.039470494,154.9156904,101.2442349,580.5546575,114.4337223,1371.459148,815.5067639,141.6871137,101.0863766,711.9325867,591.1784772,1027.133866,1618.312343,181.3618294,2295.273137,4.072669672,22.09276764,2.29829412,1.611487728,0.833544578
1.662586374,9.422761629,158.0495021,5.054057808,0.227232226,0.799518124,0.487581111,1.123927691,1.343753689,9.453064122,10.13861082,0.189167307,0.992995005,0.85389153,0.03482216,0.020555952,0.666506916,0.835024621,416.7922432,6568.40461,5.868523617,4.83762206,22.54131358,13.00360486,9.40093048,2.944385833,9.545328241,3.445797998,1.918175866,4.327788213,9.888119625,0.055298136,189.0169426,90.91540877,536.6545742,110.9717685,1496.1206,815.5027296,160.8966614,102.9048876,753.6661691,564.5112164,949.1551347,1513.666351,162.8545281,2131.827729,2.612221862,22.42428881,3.723012152,1.927695599,0.433611012
5.724583234,7.292646328,124.9430967,4.400444392,2.794305343,0.764249882,0.406350002,1.042202674,1.441766841,10.35058632,9.457000285,0.184380525,0.990236815,0.859383462,0.026478672,0.017461223,0.653697671,0.801660593,406.1410544,6978.815949,5.97339218,7.274172135,28.04537466,12.51082281,9.853873571,3.119865586,11.22012967,5.457796947,1.995399518,4.32655823,10.40516461,0.053246421,186.5928279,100.0081705,571.7834439,115.1511244,1470.037644,830.2275104,148.7332155,102.7886646,695.5308949,591.7121533,1038.160929,1629.873082,187.5400961,2220.350185,1.999102305,22.29659319,2.608520155,1.710246549,0.447975529
5.12833267,8.466219109,170.7554981,5.437180808,1.193757799,0.765012021,0.450455187,1.067534637,1.409735768,9.546267669,10.38392224,0.177626095,0.997330714,0.838789022,0.006601434,0.006299031,0.663146583,0.862972063,415.0795957,9803.704256,5.968292298,6.386733197,23.52806544,10.52757226,9.526923316,2.972665967,11.80723112,5.867171756,1.933655442,5.746240011,9.977744193,0.043574642,157.0058477,97.28888635,563.8971694,110.2158947,1521.322847,856.6295009,156.3869967,100.8216278,732.161553,562.0678319,997.0704002,1559.138232,176.8427031,2114.243122,2.425532861,20.97078392,3.254344681,1.456462628,0.520351601
2.737234616,7.010108166,149.0223751,3.639186368,1.009661,0.774571712,0.467570006,1.087358806,1.442935091,10.55455927,10.15998303,0.170715874,0.990118864,0.849390714,0.020622251,0.003957643,0.703555607,0.815529315,481.8745972,11541.02155,5.953637684,5.745293209,25.5171101,11.78120405,10.48903336,2.798149317,10.26675382,5.350101069,2.005526564,5.35950768,10.71435348,0.048705804,186.526083,100.9434733,531.8242823,111.6593781,1462.0339,808.8166888,160.078068,96.77125236,738.5733947,590.0675997,988.9746528,1579.042253,162.0410863,2244.587782,1.192529502,22.45406349,3.693657835,1.341835311,0.671898587
4.982946528,6.095389898,162.7244744,4.440643671,1.985312254,0.77488075,0.342712525,1.144776768,1.350067137,10.65043559,9.953742856,0.16146874,0.990167846,0.819024192,0.029394897,0.025186005,0.658026464,0.885734186,454.7663377,7294.176958,6.398882601,6.571261953,19.97329688,9.889211783,11.046153,3.103418532,8.646779187,5.155155961,2.001760994,5.488794501,9.236913401,0.035050066,161.2559864,97.12816635,573.0794597,107.5789116,1466.040015,803.710617,151.203525,102.7747172,732.0910465,558.8409898,1032.160246,1591.001235,172.7709277,2228.060135,1.40977656,20.41879417,2.284984601,1.733046042,0.620407663
6.202661815,6.749485797,118.1121483,3.513649048,3.074700657,0.758611131,0.318064624,1.034574206,1.392903601,9.605704037,10.24908974,0.16564785,0.991126996,0.850167618,0.020050774,0.012985094,0.636159168,0.890327204,497.3377944,10805.05514,5.691320447,4.885656014,18.73778704,8.598354684,10.9976707,2.964523982,10.00567806,3.563581193,1.955031925,6.207432572,9.601784689,0.032418945,175.3643629,92.88927857,562.5794101,103.83606,1520.457498,808.5735595,152.1174184,106.1017261,738.1100626,578.8616072,937.6392503,1516.500858,166.6046609,2279.544564,2.788373772,23.87322778,3.636678063,1.33051697,0.737680599
2.411149312,8.843601511,169.8320449,4.043643069,1.632717338,0.772377157,0.356332413,1.05834085,1.389238011,9.706001601,10.71200948,0.134368807,0.998527603,0.828355937,0.028208992,0.019117071,0.652737682,0.892145521,487.9859622,9911.264801,5.939168469,6.977849778,20.02129811,14.355406,10.73703939,2.780558051,11.1567694,3.9288551,1.910837336,3.702950506,10.39453156,0.035123437,185.5792619,96.47838196,499.9448276,111.6715216,1502.556538,830.7643309,152.4131144,104.1542314,717.7525136,588.7495111,1024.39051,1613.140022,167.7190517,2272.412509,3.079681563,24.70844453,2.912751812,1.043201093,0.599184945
4.161053566,7.041830444,127.7742679,3.821312153,0.61944735,0.845185396,0.405422895,1.145023565,1.281628674,10.4011232,9.928263098,0.131544511,0.995272152,0.80416194,0.02072584,0.017656987,0.667895724,0.88366543,414.6140751,12503.11804,5.951907593,4.469401265,28.06283388,11.87840144,8.731956219,2.931344573,7.826919533,6.426580256,2.080872837,3.872885859,9.552033866,0.048457015,177.9885871,98.0577647,534.4696082,110.4884035,1454.057611,831.7457333,142.1816838,97.76337218,722.9064724,575.3673,1004.142084,1579.509384,174.2289817,2140.334721,1.774107091,24.42012406,3.342776243,1.209506869,0.369320428
2.545626458,6.439936677,133.1978786,4.472378077,2.616793343,0.847908407,0.443037582,1.156652624,1.344160303,10.22966471,9.579715445,0.160788299,0.998601185,0.819324535,0.040114557,0.016674908,0.658274575,0.801367818,467.4891302,7105.310239,5.617308157,4.210730573,18.82119793,13.84948949,9.193218155,2.882327954,10.4983895,4.031102625,1.972151527,5.336155674,10.69078155,0.049260249,163.1233305,105.3492961,569.854821,111.5616249,1539.953999,858.8893345,151.1282185,90.36607757,753.4906536,617.6464841,975.5276872,1593.174171,174.307687,2386.199148,1.7279891,23.49580405,3.408080134,1.227303318,0.746111557
3.744835856,6.414385476,159.3381258,4.93018425,2.053863858,0.781314541,0.318599666,1.168345035,1.408116514,9.959123111,10.12107999,0.14095979,0.994593352,0.870201958,0.024321394,0.025304679,0.716301135,0.887935865,436.4249937,8235.375131,5.628709881,5.837808372,29.95070191,8.448019369,11.75100901,2.894534852,8.10908173,7.325650323,2.091483177,4.622577746,9.883797055,0.041987986,194.5546259,108.2727073,546.1796928,107.4961536,1461.049318,774.1268437,146.6709633,97.12889296,728.4267897,561.1434399,979.108037,1540.251477,176.5262716,2165.320873,2.224194568,21.70564098,2.628365151,1.096715971,0.714358678
1.699740052,8.514711447,155.3708753,3.95165518,0.882016452,0.78178249,0.301471544,1.010516365,1.441174301,9.817254084,9.590132813,0.136030672,0.990957319,0.889740647,0.032318354,0.011289354,0.702992197,0.813560154,444.4620923,9521.063211,6.280642989,6.241333421,18.17576331,15.34587683,8.567082411,3.082961771,10.0881308,4.093794339,1.899229156,3.496146212,10.33944895,0.046981715,155.8139969,95.84881272,559.4020202,104.5077661,1422.135481,868.7039029,155.799737,95.66360189,720.1846544,571.9963858,1035.934106,1607.930492,168.3950831,2111.725246,2.825961399,20.57479178,2.987299192,1.708758237,0.621385553
6.624198356,6.289999761,168.3485667,4.295127584,1.539494476,0.847681244,0.395859302,1.112127521,1.343383223,9.939695324,10.64868761,0.17474274,0.995492832,0.838632457,0.030398746,0.002358989,0.655211534,0.832614091,415.6443519,10229.91297,5.661128021,5.305279224,20.57020217,10.11787834,9.170758637,2.993693898,11.26739239,5.549626212,1.990088418,4.76090164,10.15428881,0.050809141,181.1063972,104.1618618,548.4424225,113.4850659,1415.617642,851.5871217,153.3733867,96.436589,718.8075072,563.415029,1052.462728,1615.877757,174.9625498,2201.065753,3.833924726,21.78030974,2.555416592,1.486932835,0.272468237
3.881611787,7.501216987,151.6837599,4.140489982,0.108408566,0.845061054,0.364647259,0.999447316,1.33972678,10.18483734,9.948487319,0.163005638,0.996471569,0.846657191,0.013413769,0.006932586,0.685501082,0.861448641,409.1405941,10822.4479,5.83800606,7.447734483,21.032865,11.31868609,8.300315941,3.042066747,10.34968865,4.10124284,1.97141522,6.18097706,9.653970902,0.032964107,158.9386592,107.5065728,533.2863851,109.1975714,1484.542431,839.5566038,146.2808768,107.1230898,738.9863472,548.8787624,1026.162161,1575.040923,173.1341567,2198.405563,2.660559551,24.76836745,2.632016582,1.757707576,0.981741567
